month,year,value,parameter,value_std
Jul,2018,70257,EXPORT_4150,2.6518322749
Aug,2018,48096,EXPORT_4151,2.6044442373
Sep,2018,299535,EXPORT_4152,3.1421095401
Oct,2018,190186,EXPORT_4153,2.9082827941
Nov,2018,358752,EXPORT_4154,3.268736381
Dec,2018,230983,EXPORT_4155,2.9955211754
Jan,2007,555401,EXPORT_4013,2.7112510095
Feb,2007,566137,EXPORT_4014,2.7661524921
Mar,2007,480396,EXPORT_4015,2.3276923566
Apr,2007,653058,EXPORT_4016,3.2106468814
May,2007,573349,EXPORT_4017,2.8030330334
Jun,2007,657597,EXPORT_4018,3.2338583037
Jul,2007,629765,EXPORT_4019,3.0915317331
Aug,2007,623215,EXPORT_4020,3.0580365104
Sep,2007,747432,EXPORT_4021,3.6932542318
Oct,2007,605302,EXPORT_4022,2.9664334686
Nov,2007,552286,EXPORT_4023,2.6953216021
Dec,2007,783600,EXPORT_4024,3.8782092262
Jan,2008,777390,EXPORT_4025,3.8464526869
Feb,2008,1004315,EXPORT_4026,5.0068959549
Mar,2008,691770,EXPORT_4027,3.4086113181
Apr,2008,618488,EXPORT_4028,3.0338636985
May,2008,836960,EXPORT_4029,4.1510802311
Jun,2008,888923,EXPORT_4030,4.4168072931
Jul,2008,891230,EXPORT_4031,4.4286047707
Aug,2008,863638,EXPORT_4032,4.287505506
Sep,2008,881136,EXPORT_4033,4.3769863314
Oct,2008,829412,EXPORT_4034,4.1124814615
Nov,2008,702997,EXPORT_4035,3.4660236639
Dec,2008,633852,EXPORT_4036,3.1124317293
Jan,2009,729872,EXPORT_4037,3.6034563523
Feb,2009,710636,EXPORT_4038,3.5050877869
Mar,2009,616011,EXPORT_4039,3.0211968792
Apr,2009,666008,EXPORT_4040,3.2768702606
May,2009,615037,EXPORT_4041,3.0162160629
Jun,2009,816101,EXPORT_4042,4.0444120098
Jul,2009,786950,EXPORT_4043,3.8953403707
Aug,2009,758930,EXPORT_4044,3.7520524104
Sep,2009,998471,EXPORT_4045,4.977011057
Oct,2009,544003,EXPORT_4046,2.6529642083
Nov,2009,753526,EXPORT_4047,3.7244175733
Dec,2009,768982,EXPORT_4048,3.8034560713
Jan,2010,813830,EXPORT_4049,4.032798628
Feb,2010,886946,EXPORT_4050,4.406697361
Mar,2010,771098,EXPORT_4051,3.814276818
Apr,2010,834025,EXPORT_4052,4.1360713031
May,2010,826595,EXPORT_4053,4.0980759589
Jun,2010,738965,EXPORT_4054,3.6499559035
Jul,2010,923595,EXPORT_4055,4.594112081
Aug,2010,829402,EXPORT_4056,4.1124303238
Sep,2010,849766,EXPORT_4057,4.2165672268
Oct,2010,575223,EXPORT_4058,2.8126162468
Nov,2010,786023,EXPORT_4059,3.8905999017
Dec,2010,876516,EXPORT_4060,4.3533606934
Jan,2011,935620,EXPORT_4061,4.6556052188
Feb,2011,820660,EXPORT_4062,4.0677257075
Mar,2011,745891,EXPORT_4063,3.6853739053
Apr,2011,1047461,EXPORT_4064,5.2275348675
May,2011,1078719,EXPORT_4065,5.3873812294
Jun,2011,1027281,EXPORT_4066,5.124338899
Jul,2011,827753,EXPORT_4067,4.1039977097
Aug,2011,874720,EXPORT_4068,4.3441763545
Sep,2011,713364,EXPORT_4069,3.5190381637
Oct,2011,608923,EXPORT_4070,2.9849504459
Nov,2011,717368,EXPORT_4071,3.5395137166
Dec,2011,575697,EXPORT_4072,2.8150401759
Jan,2012,746913,EXPORT_4073,3.6906001828
Feb,2012,554093,EXPORT_4074,2.7045621926
Mar,2012,681028,EXPORT_4075,3.3536791529
Apr,2012,642651,EXPORT_4076,3.1574278307
May,2012,679741,EXPORT_4077,3.3470977252
Jun,2012,628572,EXPORT_4078,3.0854310001
Jul,2012,578896,EXPORT_4079,2.8313991403
Aug,2012,940310,EXPORT_4080,4.679588821
Sep,2012,803299,EXPORT_4081,3.9789454692
Oct,2012,632383,EXPORT_4082,3.1049195946
Nov,2012,644324,EXPORT_4083,3.1659831753
Dec,2012,782522,EXPORT_4084,3.8726965774
Jan,2013,655679,EXPORT_4085,3.2240500843
Feb,2013,575999,EXPORT_4086,2.8165845357
Mar,2013,543584,EXPORT_4087,2.6508215368
Apr,2013,563688,EXPORT_4088,2.7536288584
May,2013,578957,EXPORT_4089,2.8317110806
Jun,2013,678714,EXPORT_4090,3.3418458788
Jul,2013,597831,EXPORT_4091,2.9282284596
Aug,2013,654481,EXPORT_4092,3.2179237825
Sep,2013,464925,EXPORT_4093,2.248577152
Oct,2013,605141,EXPORT_4094,2.9656101509
Nov,2013,640058,EXPORT_4095,3.1441678135
Dec,2013,684296,EXPORT_4096,3.3703909678
Jan,2014,571096,EXPORT_4097,2.7915116996
Feb,2014,518412,EXPORT_4098,2.5220976062
Mar,2014,606968,EXPORT_4099,2.9749530168
Apr,2014,606361,EXPORT_4100,2.9718489557
May,2014,704790,EXPORT_4101,3.4751926615
Jun,2014,632688,EXPORT_4102,3.1064792958
Jul,2014,555865,EXPORT_4103,2.7136238009
Aug,2014,502023,EXPORT_4104,2.4382879567
Sep,2014,558151,EXPORT_4105,2.7253138893
Oct,2014,689585,EXPORT_4106,3.3974377209
Nov,2014,639649,EXPORT_4107,3.1420762798
Dec,2014,491210,EXPORT_4108,2.3829927135
Jan,2015,618708,EXPORT_4109,3.0349887289
Feb,2015,275889,EXPORT_4110,1.2818896843
Mar,2015,540588,EXPORT_4111,2.6355006685
Apr,2015,712637,EXPORT_4112,3.5153204496
May,2015,542538,EXPORT_4113,2.6454725287
Jun,2015,571484,EXPORT_4114,2.7934958441
Jul,2015,637340,EXPORT_4115,3.1302685745
Aug,2015,429572,EXPORT_4116,2.0677898837
Sep,2015,480612,EXPORT_4117,2.3287969319
Oct,2015,505275,EXPORT_4118,2.4549179512
Nov,2015,489346,EXPORT_4119,2.373460638
Dec,2015,395471,EXPORT_4120,1.8934050611
Jan,2016,683775,EXPORT_4121,3.3677266913
Feb,2016,442862,EXPORT_4122,2.1357519462
Mar,2016,475994,EXPORT_4123,2.3051815214
Apr,2016,431646,EXPORT_4124,2.0783958519
May,2016,427377,EXPORT_4125,2.0565651488
Jun,2016,465950,EXPORT_4126,2.2538187708
Jul,2016,497854,EXPORT_4127,2.416968631
Aug,2016,264854,EXPORT_4128,1.2254591832
Sep,2016,426893,EXPORT_4129,2.054090082
Oct,2016,463490,EXPORT_4130,2.2412388857
Nov,2016,544447,EXPORT_4131,2.6552347242
Dec,2016,530720,EXPORT_4132,2.5850379422
Jan,2017,400871,EXPORT_4133,1.9210194431
Feb,2017,703036,EXPORT_4134,3.4662231011
Mar,2017,452640,EXPORT_4135,2.1857544328
Apr,2017,436394,EXPORT_4136,2.1026760531
May,2017,513917,EXPORT_4137,2.4991111901
Jun,2017,430185,EXPORT_4138,2.0709246275
Jul,2017,270124,EXPORT_4139,1.2524087745
Aug,2017,444020,EXPORT_4140,2.141673697
Sep,2017,417156,EXPORT_4141,2.0042972601
Oct,2017,228623,EXPORT_4142,1.0401820209
Nov,2017,308115,EXPORT_4143,1.4466861798
Dec,2017,381962,EXPORT_4144,1.824323082
Jan,2018,223522,EXPORT_4145,1.0140966574
Feb,2018,272380,EXPORT_4146,1.2639454497
Mar,2018,179600,EXPORT_4147,0.7894894558
Apr,2018,254864,EXPORT_4148,1.1743725764
May,2018,225161,EXPORT_4149,1.0224781338
Jun,2018,312209,EXPORT_4150,1.4676219725
Jul,2018,211523,EXPORT_4151,0.9527364778
Aug,2018,290919,EXPORT_4152,1.3587497143
Sep,2018,357184,EXPORT_4153,1.6976139785
Oct,2018,288185,EXPORT_4154,1.344768655
Nov,2018,291351,EXPORT_4155,1.3609588649
Dec,2018,226933,EXPORT_4156,1.0315397421
Jan,2007,29590,EXPORT_4014,3.1631371426
Feb,2007,30896,EXPORT_4015,3.2728519989
Mar,2007,3516,EXPORT_4016,0.9727043973
Apr,2007,18506,EXPORT_4017,2.2319890046
May,2007,26877,EXPORT_4018,2.9352225902
Jun,2007,37685,EXPORT_4019,3.8431844339
Jul,2007,13539,EXPORT_4020,1.8147197155
Aug,2007,41708,EXPORT_4021,4.1811498758
Sep,2007,31384,EXPORT_4022,3.3138480555
Oct,2007,40376,EXPORT_4023,4.0692508033
Nov,2007,39171,EXPORT_4024,3.9680207865
Dec,2007,40097,EXPORT_4025,4.0458124841
Jan,2008,25637,EXPORT_4026,2.8310522825
Feb,2008,34389,EXPORT_4027,3.5662930352
Mar,2008,37752,EXPORT_4028,3.8488129908
Apr,2008,32673,EXPORT_4029,3.4221347706
May,2008,33642,EXPORT_4030,3.5035388256
Jun,2008,55469,EXPORT_4031,5.3371882669
Jul,2008,39491,EXPORT_4032,3.9949034466
Aug,2008,42522,EXPORT_4033,4.2495326424
Sep,2008,40670,EXPORT_4034,4.0939492473
Oct,2008,40519,EXPORT_4035,4.081263992
Nov,2008,22003,EXPORT_4036,2.5257660741
Dec,2008,16490,EXPORT_4037,2.0626282462
Jan,2009,28221,EXPORT_4038,3.0481297625
Feb,2009,11893,EXPORT_4039,1.6764420328
Mar,2009,5586,EXPORT_4040,1.1466016046
Apr,2009,7426,EXPORT_4041,1.3011768999
May,2009,18339,EXPORT_4042,2.2179596164
Jun,2009,38728,EXPORT_4043,3.930805104
Jul,2009,42998,EXPORT_4044,4.2895205992
Aug,2009,40826,EXPORT_4045,4.107054544
Sep,2009,27640,EXPORT_4046,2.9993209328
Oct,2009,20643,EXPORT_4047,2.4115147689
Nov,2009,31242,EXPORT_4048,3.3019188751
Dec,2009,27143,EXPORT_4049,2.9575688014
Jan,2010,24256,EXPORT_4050,2.7150368026
Feb,2010,37108,EXPORT_4051,3.7947116374
Mar,2010,30056,EXPORT_4052,3.2022850163
Apr,2010,26393,EXPORT_4053,2.8945625669
May,2010,27384,EXPORT_4054,2.9778148048
Jun,2010,27147,EXPORT_4055,2.9579048346
Jul,2010,23352,EXPORT_4056,2.639093288
Aug,2010,38813,EXPORT_4057,3.9379458106
Sep,2010,42661,EXPORT_4058,4.2612097978
Oct,2010,22455,EXPORT_4059,2.5637378315
Nov,2010,22569,EXPORT_4060,2.5733147791
Dec,2010,17406,EXPORT_4061,2.1395798607
Jan,2011,25196,EXPORT_4062,2.7940046166
Feb,2011,31511,EXPORT_4063,3.3245171113
Mar,2011,25706,EXPORT_4064,2.836848856
Apr,2011,29038,EXPORT_4065,3.116764554
May,2011,24819,EXPORT_4066,2.7623334827
Jun,2011,31343,EXPORT_4067,3.3104037147
Jul,2011,35784,EXPORT_4068,3.6834846314
Aug,2011,32175,EXPORT_4069,3.3802986309
Sep,2011,31692,EXPORT_4070,3.3397226159
Oct,2011,31694,EXPORT_4071,3.3398906325
Nov,2011,25289,EXPORT_4072,2.8018173897
Dec,2011,19595,EXPORT_4073,2.3234740572
Jan,2012,19689,EXPORT_4074,2.3313708385
Feb,2012,13338,EXPORT_4075,1.7978340446
Mar,2012,9669,EXPORT_4076,1.4896075453
Apr,2012,19088,EXPORT_4077,2.2808818426
May,2012,30705,EXPORT_4078,3.2568064112
Jun,2012,20778,EXPORT_4079,2.4228558911
Jul,2012,20769,EXPORT_4080,2.4220998163
Aug,2012,37060,EXPORT_4081,3.7906792384
Sep,2012,23324,EXPORT_4082,2.6367410552
Oct,2012,31702,EXPORT_4083,3.340562699
Nov,2012,35674,EXPORT_4084,3.674243717
Dec,2012,13292,EXPORT_4085,1.7939696622
Jan,2013,41051,EXPORT_4086,4.1259564144
Feb,2013,26897,EXPORT_4087,2.9369027565
Mar,2013,14887,EXPORT_4088,1.927962921
Apr,2013,44733,EXPORT_4089,4.4352750217
May,2013,17089,EXPORT_4090,2.1129492255
Jun,2013,15593,EXPORT_4091,1.9872727897
Jul,2013,15356,EXPORT_4092,1.9673628196
Aug,2013,43440,EXPORT_4093,4.3266522734
Sep,2013,11241,EXPORT_4094,1.6216686129
Oct,2013,24114,EXPORT_4095,2.7031076222
Nov,2013,19769,EXPORT_4096,2.3380915036
Dec,2013,24766,EXPORT_4097,2.7578810421
Jan,2014,15085,EXPORT_4098,1.9445965669
Feb,2014,10677,EXPORT_4099,1.5742879245
Mar,2014,22938,EXPORT_4100,2.6043138465
Apr,2014,43208,EXPORT_4101,4.3071623449
May,2014,30165,EXPORT_4102,3.2114419224
Jun,2014,19015,EXPORT_4103,2.2747492358
Jul,2014,40872,EXPORT_4104,4.1109189264
Aug,2014,13691,EXPORT_4105,1.827488979
Sep,2014,13160,EXPORT_4106,1.7828805649
Oct,2014,14111,EXPORT_4107,1.8627724703
Nov,2014,13762,EXPORT_4108,1.8334535692
Dec,2014,16246,EXPORT_4109,2.0421302179
Jan,2015,5367,EXPORT_4110,1.1282037841
Feb,2015,14779,EXPORT_4111,1.9188900232
Mar,2015,18088,EXPORT_4112,2.1968735299
Apr,2015,14352,EXPORT_4113,1.8830184737
May,2015,9588,EXPORT_4114,1.482802872
Jun,2015,16157,EXPORT_4115,2.0346534781
Jul,2015,27027,EXPORT_4116,2.9478238371
Aug,2015,16564,EXPORT_4117,2.0688448614
Sep,2015,31175,EXPORT_4118,3.2962903182
Oct,2015,53831,EXPORT_4119,5.1995826507
Nov,2015,35057,EXPORT_4120,3.6224105881
Dec,2015,32793,EXPORT_4121,3.4322157681
Jan,2016,22339,EXPORT_4122,2.5539928672
Feb,2016,27442,EXPORT_4123,2.9826872869
Mar,2016,19834,EXPORT_4124,2.3435520439
Apr,2016,20666,EXPORT_4125,2.4134469601
May,2016,32521,EXPORT_4126,3.4093655071
Jun,2016,19523,EXPORT_4127,2.3174254586
Jul,2016,16669,EXPORT_4128,2.0776657342
Aug,2016,17114,EXPORT_4129,2.1150494333
Sep,2016,45267,EXPORT_4130,4.4801354607
Oct,2016,24462,EXPORT_4131,2.7323425151
Nov,2016,36925,EXPORT_4132,3.7793381162
Dec,2016,24904,EXPORT_4133,2.7694741893
Jan,2017,13047,EXPORT_4134,1.7733876256
Feb,2017,18637,EXPORT_4135,2.2429940936
Mar,2017,13558,EXPORT_4136,1.8163158734
Apr,2017,24915,EXPORT_4137,2.7703982807
May,2017,68277,EXPORT_4138,6.4131667359
Jun,2017,46842,EXPORT_4139,4.6124485532
Jul,2017,44872,EXPORT_4140,4.4469521772
Aug,2017,37262,EXPORT_4141,3.8076489176
Sep,2017,59971,EXPORT_4142,5.7153936906
Oct,2017,24060,EXPORT_4143,2.6985711733
Nov,2017,53519,EXPORT_4144,5.1733720571
Dec,2017,33917,EXPORT_4145,3.5266411116
Jan,2018,18254,EXPORT_4146,2.2108189098
Feb,2018,7074,EXPORT_4147,1.2716059739
Mar,2018,37754,EXPORT_4148,3.8489810074
Apr,2018,31638,EXPORT_4149,3.335186167
May,2018,42273,EXPORT_4150,4.2286145725
Jun,2018,42321,EXPORT_4151,4.2326469715
Jul,2018,18354,EXPORT_4152,2.2192197411
Aug,2018,38631,EXPORT_4153,3.9226562977
Sep,2018,34431,EXPORT_4154,3.5698213843
Oct,2018,42200,EXPORT_4155,4.2224819657
Nov,2018,33628,EXPORT_4156,3.5023627092
Dec,2018,27762,EXPORT_4157,3.009569947
Jan,2007,4498368,EXPORT_4015,3.2191247215
Feb,2007,4164005,EXPORT_4016,2.5474763236
Mar,2007,4190921,EXPORT_4017,2.6015435747
Apr,2007,4562946,EXPORT_4018,3.3488451458
May,2007,4356913,EXPORT_4019,2.9349783772
Jun,2007,4539425,EXPORT_4020,3.3015975677
Jul,2007,4347407,EXPORT_4021,2.9158832929
Aug,2007,4372919,EXPORT_4022,2.9671302728
Sep,2007,4768099,EXPORT_4023,3.7609442231
Oct,2007,4194882,EXPORT_4024,2.6095001946
Nov,2007,4335071,EXPORT_4025,2.8911034738
Dec,2007,4733908,EXPORT_4026,3.6922633871
Jan,2008,4629286,EXPORT_4027,3.4821049704
Feb,2008,4107026,EXPORT_4028,2.433020316
Mar,2008,4601826,EXPORT_4029,3.4269449646
Apr,2008,4797872,EXPORT_4030,3.820750445
May,2008,5042966,EXPORT_4031,4.3130806144
Jun,2008,4364239,EXPORT_4032,2.9496944079
Jul,2008,4442738,EXPORT_4033,3.1073785044
Aug,2008,4803831,EXPORT_4034,3.8327205278
Sep,2008,4468446,EXPORT_4035,3.1590191974
Oct,2008,3864522,EXPORT_4036,1.9458927837
Nov,2008,4374592,EXPORT_4037,2.9704908951
Dec,2008,3995623,EXPORT_4038,2.209240632
Jan,2009,4127638,EXPORT_4039,2.4744244689
Feb,2009,3650963,EXPORT_4040,1.5169082364
Mar,2009,4147904,EXPORT_4041,2.5151335977
Apr,2009,4347198,EXPORT_4042,2.9154634662
May,2009,4832456,EXPORT_4043,3.8902207159
Jun,2009,3899069,EXPORT_4044,2.0152887312
Jul,2009,5310725,EXPORT_4045,4.8509388803
Aug,2009,5141566,EXPORT_4046,4.5111423976
Sep,2009,4620056,EXPORT_4047,3.4635642984
Oct,2009,4904820,EXPORT_4048,4.0355811914
Nov,2009,5374958,EXPORT_4049,4.9799662893
Dec,2009,4743934,EXPORT_4050,3.7124030163
Jan,2010,5347542,EXPORT_4051,4.9248946681
Feb,2010,4906016,EXPORT_4052,4.0379836446
Mar,2010,4769104,EXPORT_4053,3.762963007
Apr,2010,5633304,EXPORT_4054,5.4989162838
May,2010,4923465,EXPORT_4055,4.0730341523
Jun,2010,4547811,EXPORT_4056,3.318442863
Jul,2010,4551304,EXPORT_4057,3.3254593925
Aug,2010,4900119,EXPORT_4058,4.0261381037
Sep,2010,4546061,EXPORT_4059,3.3149275676
Oct,2010,4015861,EXPORT_4060,2.2498935161
Nov,2010,4785178,EXPORT_4061,3.7952514969
Dec,2010,4430218,EXPORT_4062,3.0822290772
Jan,2011,4957569,EXPORT_4063,4.1415402279
Feb,2011,4277594,EXPORT_4064,2.7756471136
Mar,2011,4244825,EXPORT_4065,2.7098227062
Apr,2011,4916385,EXPORT_4066,4.0588122717
May,2011,3726784,EXPORT_4067,1.6692129267
Jun,2011,4459082,EXPORT_4068,3.1402093542
Jul,2011,3765700,EXPORT_4069,1.7473850601
Aug,2011,3909442,EXPORT_4070,2.0361253933
Sep,2011,4030567,EXPORT_4071,2.2794340494
Oct,2011,3972351,EXPORT_4072,2.1624932302
Nov,2011,3979578,EXPORT_4073,2.1770103956
Dec,2011,3749709,EXPORT_4074,1.7152632957
Jan,2012,4210485,EXPORT_4075,2.6408425679
Feb,2012,3586384,EXPORT_4076,1.3871858033
Mar,2012,3684067,EXPORT_4077,1.5834055718
Apr,2012,4622473,EXPORT_4078,3.4684194234
May,2012,3962329,EXPORT_4079,2.142361636
Jun,2012,4128805,EXPORT_4080,2.4767686687
Jul,2012,3876811,EXPORT_4081,1.970578192
Aug,2012,4310692,EXPORT_4082,2.8421323966
Sep,2012,3539103,EXPORT_4083,1.2922105581
Oct,2012,3890326,EXPORT_4084,1.9977263157
Nov,2012,4351630,EXPORT_4085,2.9243662027
Dec,2012,3716519,EXPORT_4086,1.6485932086
Jan,2013,3578038,EXPORT_4087,1.3704208576
Feb,2013,3688136,EXPORT_4088,1.5915791356
Mar,2013,3823801,EXPORT_4089,1.8640948742
Apr,2013,3572132,EXPORT_4090,1.358557238
May,2013,3871435,EXPORT_4091,1.9597792047
Jun,2013,3633045,EXPORT_4092,1.4809156295
Jul,2013,3525471,EXPORT_4093,1.2648274118
Aug,2013,3769031,EXPORT_4094,1.7540761737
Sep,2013,3103231,EXPORT_4095,0.4166569517
Oct,2013,3891280,EXPORT_4096,1.9996426539
Nov,2013,3903130,EXPORT_4097,2.0234462252
Dec,2013,3924724,EXPORT_4098,2.0668229609
Jan,2014,3785723,EXPORT_4099,1.7876060651
Feb,2014,3849064,EXPORT_4100,1.9148416778
Mar,2014,3603512,EXPORT_4101,1.4215915053
Apr,2014,3921096,EXPORT_4102,2.0595352515
May,2014,3867722,EXPORT_4103,1.9523207523
Jun,2014,4043759,EXPORT_4104,2.3059333501
Jul,2014,4041351,EXPORT_4105,2.3010963037
Aug,2014,3476740,EXPORT_4106,1.1669394933
Sep,2014,4191866,EXPORT_4107,2.6034418342
Oct,2014,4509921,EXPORT_4108,3.242331697
Nov,2014,4688642,EXPORT_4109,3.6013357534
Dec,2014,4056427,EXPORT_4110,2.3313800709
Jan,2015,4865088,EXPORT_4111,3.9557699259
Feb,2015,4625680,EXPORT_4112,3.4748614532
Mar,2015,4456932,EXPORT_4113,3.1358905628
Apr,2015,4875189,EXPORT_4114,3.9760602106
May,2015,4617255,EXPORT_4115,3.4579378171
Jun,2015,4429138,EXPORT_4116,3.0800596378
Jul,2015,4558982,EXPORT_4117,3.3408824997
Aug,2015,4590451,EXPORT_4118,3.4040955449
Sep,2015,4385842,EXPORT_4119,2.9930892223
Oct,2015,4381234,EXPORT_4120,2.9838329475
Nov,2015,4809151,EXPORT_4121,3.8434070256
Dec,2015,3813437,EXPORT_4122,1.8432762908
Jan,2016,4426207,EXPORT_4123,3.0741720203
Feb,2016,4264277,EXPORT_4124,2.7488967205
Mar,2016,4072296,EXPORT_4125,2.363256769
Apr,2016,4465456,EXPORT_4126,3.1530130642
May,2016,4365953,EXPORT_4127,2.9531373886
Jun,2016,4729344,EXPORT_4128,3.6830954969
Jul,2016,4764350,EXPORT_4129,3.7534134561
Aug,2016,3784901,EXPORT_4130,1.7859548806
Sep,2016,4373943,EXPORT_4131,2.9691872227
Oct,2016,4887604,EXPORT_4132,4.0009987202
Nov,2016,4437100,EXPORT_4133,3.0960532272
Dec,2016,4531518,EXPORT_4134,3.285714459
Jan,2017,4972108,EXPORT_4135,4.1707453016
Feb,2017,4343980,EXPORT_4136,2.9089993402
Mar,2017,4468907,EXPORT_4137,3.1599452266
Apr,2017,5163365,EXPORT_4138,4.5549309251
May,2017,4121755,EXPORT_4139,2.4626070504
Jun,2017,4408920,EXPORT_4140,3.0394469285
Jul,2017,4036928,EXPORT_4141,2.2922116458
Aug,2017,5049543,EXPORT_4142,4.3262920986
Sep,2017,5117582,EXPORT_4143,4.4629647728
Oct,2017,4721685,EXPORT_4144,3.6677105557
Nov,2017,4943614,EXPORT_4145,4.1135082585
Dec,2017,5135192,EXPORT_4146,4.4983386876
Jan,2018,4494899,EXPORT_4147,3.2121564018
Feb,2018,4917973,EXPORT_4148,4.0620021511
Mar,2018,4392143,EXPORT_4149,3.0057462943
Apr,2018,5432579,EXPORT_4150,5.0957119081
May,2018,4795852,EXPORT_4151,3.8166927898
Jun,2018,5534267,EXPORT_4152,5.299976681
Jul,2018,4037504,EXPORT_4153,2.2933686802
Aug,2018,4958964,EXPORT_4154,4.1443424205
Sep,2018,4950980,EXPORT_4155,4.1283046388
Oct,2018,4932076,EXPORT_4156,4.0903314141
Nov,2018,5358917,EXPORT_4157,4.9477440878
Dec,2018,5052010,EXPORT_4158,4.3312476607
Jan,2007,1737063,EXPORT_4016,3.5644840567
Feb,2007,1803840,EXPORT_4017,3.721922761
Mar,2007,1707123,EXPORT_4018,3.4938951592
Apr,2007,2360627,EXPORT_4019,5.0346475591
May,2007,1586835,EXPORT_4020,3.2102947151
Jun,2007,2293760,EXPORT_4021,4.8769966637
Jul,2007,2045283,EXPORT_4022,4.2911677567
Aug,2007,2306812,EXPORT_4023,4.9077690849
Sep,2007,2125193,EXPORT_4024,4.4795698541
Oct,2007,2040530,EXPORT_4025,4.2799617103
Nov,2007,1549215,EXPORT_4026,3.1215988459
Dec,2007,1799703,EXPORT_4027,3.7121690446
Jan,2008,1747714,EXPORT_4028,3.5895956916
Feb,2008,1823398,EXPORT_4029,3.7680342392
Mar,2008,1864741,EXPORT_4030,3.8655077458
Apr,2008,1896943,EXPORT_4031,3.9414297123
May,2008,2667867,EXPORT_4032,5.7590207341
Jun,2008,2165271,EXPORT_4033,4.5740608973
Jul,2008,1986150,EXPORT_4034,4.1517511477
Aug,2008,2048846,EXPORT_4035,4.2995681656
Sep,2008,1945660,EXPORT_4036,4.0562887409
Oct,2008,2906300,EXPORT_4037,6.3211691172
Nov,2008,1604231,EXPORT_4038,3.2513088921
Dec,2008,1905593,EXPORT_4039,3.9618236322
Jan,2009,1602160,EXPORT_4040,3.2464261397
Feb,2009,1936940,EXPORT_4041,4.0357297835
Mar,2009,1315648,EXPORT_4042,2.5709229269
Apr,2009,1503055,EXPORT_4043,3.0127684014
May,2009,2195512,EXPORT_4044,4.645359456
Jun,2009,1259829,EXPORT_4045,2.4393196648
Jul,2009,1272056,EXPORT_4046,2.4681470011
Aug,2009,1514043,EXPORT_4047,3.038674574
Sep,2009,1706661,EXPORT_4048,3.4928059117
Oct,2009,1421236,EXPORT_4049,2.8198654956
Nov,2009,1895765,EXPORT_4050,3.9386523669
Dec,2009,1630332,EXPORT_4051,3.3128466614
Jan,2010,1714642,EXPORT_4052,3.5116225447
Feb,2010,1453974,EXPORT_4053,2.8970511778
Mar,2010,1233589,EXPORT_4054,2.3774541781
Apr,2010,1465302,EXPORT_4055,2.923758961
May,2010,1531064,EXPORT_4056,3.0788046215
Jun,2010,1692108,EXPORT_4057,3.458494615
Jul,2010,1697502,EXPORT_4058,3.4712119334
Aug,2010,1836733,EXPORT_4059,3.7994738834
Sep,2010,1800454,EXPORT_4060,3.7139396612
Oct,2010,1441529,EXPORT_4061,2.8677098675
Nov,2010,2168781,EXPORT_4062,4.5823363492
Dec,2010,1814987,EXPORT_4063,3.7482038044
Jan,2011,1663840,EXPORT_4064,3.3918477561
Feb,2011,1499059,EXPORT_4065,3.0033471177
Mar,2011,1683010,EXPORT_4066,3.437044455
Apr,2011,1741571,EXPORT_4067,3.5751124719
May,2011,1681796,EXPORT_4068,3.4341822332
Jun,2011,1256211,EXPORT_4069,2.4307895836
Jul,2011,1689162,EXPORT_4070,3.4515488938
Aug,2011,1570072,EXPORT_4071,3.1707729486
Sep,2011,2983424,EXPORT_4072,6.503002722
Oct,2011,1280837,EXPORT_4073,2.4888497769
Nov,2011,1358966,EXPORT_4074,2.6730528488
Dec,2011,1521047,EXPORT_4075,3.0551877549
Jan,2012,1524497,EXPORT_4076,3.0633217461
Feb,2012,1272465,EXPORT_4077,2.4691112916
Mar,2012,1361358,EXPORT_4078,2.678692416
Apr,2012,1416249,EXPORT_4079,2.8081077523
May,2012,1374526,EXPORT_4080,2.7097383279
Jun,2012,1459076,EXPORT_4081,2.909080054
Jul,2012,1470494,EXPORT_4082,2.9360000283
Aug,2012,1581151,EXPORT_4083,3.1968936699
Sep,2012,1206618,EXPORT_4084,2.3138652285
Oct,2012,1553976,EXPORT_4085,3.1328237537
Nov,2012,1329915,EXPORT_4086,2.6045599276
Dec,2012,1228761,EXPORT_4087,2.3660713058
Jan,2013,1283065,EXPORT_4088,2.4941026849
Feb,2013,1144407,EXPORT_4089,2.1671916847
Mar,2013,1136564,EXPORT_4090,2.1487004114
Apr,2013,1086376,EXPORT_4091,2.0303732375
May,2013,1330338,EXPORT_4092,2.6055572256
Jun,2013,1424573,EXPORT_4093,2.8277330691
Jul,2013,1346223,EXPORT_4094,2.6430089503
Aug,2013,1711274,EXPORT_4095,3.5036818831
Sep,2013,1785371,EXPORT_4096,3.6783787948
Oct,2013,1731547,EXPORT_4097,3.5514791015
Nov,2013,2705439,EXPORT_4098,5.8476034347
Dec,2013,1868586,EXPORT_4099,3.87457302
Jan,2014,2955078,EXPORT_4100,6.4361719642
Feb,2014,1787777,EXPORT_4101,3.6840513696
Mar,2014,1533384,EXPORT_4102,3.0842744359
Apr,2014,1229887,EXPORT_4103,2.3687260519
May,2014,1299784,EXPORT_4104,2.5335207135
Jun,2014,1356891,EXPORT_4105,2.6681606656
Jul,2014,1509887,EXPORT_4106,3.0288760617
Aug,2014,1265197,EXPORT_4107,2.4519756835
Sep,2014,1398732,EXPORT_4108,2.7668082962
Oct,2014,1565840,EXPORT_4109,3.1607952527
Nov,2014,1705234,EXPORT_4110,3.4894415044
